2962	The man is eating a banana by a tree	There is no man eating a banana	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	a man is eating a banana by a tree	a man is eating a banana	SEMEVAL	SEMEVAL	TEST A:by,A:tree,B:There,B:no,
2970	A big green ball is knocking a potato	A large green ball is missing a potato	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a big green ball knocks a potato over	a large green ball hits a potato	SEMEVAL	SEMEVAL	TRAIN A:big,A:knocking,B:large,B:missing,
2972	A large green ball is hitting a potato	A big green ball is missing a potato	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a large green ball hits a potato	a big green ball knocks a potato over	SEMEVAL	SEMEVAL	TRIAL A:large,A:hitting,B:big,B:missing,
2973	A large green ball is hitting a potato	A big potato is knocking a green ball	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a large green ball hits a potato	a big green ball knocks a potato over	SEMEVAL	SEMEVAL	TEST A:large,A:hitting,B:big,B:knocking,
2974	A large green ball is hitting a potato	A big green ball is knocking a potato	ENTAILMENT	4.8	A_entails_B	B_entails_A	a big green ball knocks a potato over	a large green ball hits a potato	SEMEVAL	SEMEVAL	TRAIN A:large,A:hitting,B:big,B:knocking,
2976	Different teams are playing football on a field	Different teams are resting on a field	NEUTRAL	3.4	A_neutral_B	B_neutral_A	different sets of teams are playing football on a field	different sets of teams are playing football on a field	SEMEVAL	SEMEVAL	TRAIN A:playing,A:football,B:resting,
2977	Different teams are playing football on a field	Different football players are teaming on a field	ENTAILMENT	3.9	A_entails_B	B_neutral_A	different sets of teams are playing football on a field	different sets of teams are playing football on a field	SEMEVAL	SEMEVAL	TRAIN A:teams,A:playing,B:players,B:teaming,
2996	A man is playing a guitar	A man is laying down a guitar	NEUTRAL	3.3	A_neutral_B	B_contradicts_A	a man is playing a guitar	a man is playing a guitar	SEMEVAL	SEMEVAL	TRIAL A:playing,B:laying,B:down,
2999	A man is playing a guitar	A woman is playing a guitar which is electric	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a man is playing a guitar	a woman is playing an electric guitar	SEMEVAL	SEMEVAL	TEST A:man,B:woman,B:which,B:electric,
3003	A woman is playing an electric guitar	A man is playing a guitar	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man is playing a guitar	a woman is playing an electric guitar	SEMEVAL	SEMEVAL	TEST A:woman,A:electric,B:man,
3015	Some teenage girls are dancing for the camera	Some girls in their teens are dancing for the camera	ENTAILMENT	4.6	A_entails_B	B_entails_A	some teenage girls are dancing for the camera	some teenage girls are dancing for the camera	SEMEVAL	SEMEVAL	TRAIN A:teenage,B:in,B:their,B:teens,
3026	Two boy are playing on a trampoline	Some boys are playing on a trampoline	ENTAILMENT	4.7	A_entails_B	B_neutral_A	two boy are playing on a trampoline	two boy are playing on a trampoline	SEMEVAL	SEMEVAL	TEST A:Two,A:boy,B:Some,B:boys,
3028	Some boys are playing on a trampoline	Some children are jumping on a trampoline	NEUTRAL	4.4	A_neutral_B	B_neutral_A	some children are jumping on trampoline	two boy are playing on a trampoline	SEMEVAL	SEMEVAL	TEST A:boys,A:playing,B:children,B:jumping,
3037	The puppy is playing with a container made of plastic	The dog is playing with a plastic container	ENTAILMENT	4.6	A_entails_B	B_entails_A	the dog is playing with a plastic container	a puppy plays with a plastic container	SEMEVAL	SEMEVAL	TEST A:puppy,A:made,A:of,B:dog,
3038	The dog is playing with a plastic container	The puppy is not playing with a plastic container	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	the dog is playing with a plastic container	a puppy plays with a plastic container	SEMEVAL	SEMEVAL	TRAIN A:dog,B:puppy,B:not,
3040	The puppy is playing with a plastic container	The dog is not playing with a plastic container	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a puppy plays with a plastic container	the dog is playing with a plastic container	SEMEVAL	SEMEVAL	TEST A:puppy,B:dog,B:not,
3046	A man is jumping a wall	A man is jumping onto a wall which is low	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a man is jumping a wall	a man jumps onto a short wall	SEMEVAL	SEMEVAL	TRAIN B:onto,B:which,B:low,
3048	A man is athletically jumping a wall	A man is jumping onto a low wall	NEUTRAL	4	A_neutral_B	B_neutral_A	a man jumps onto a short wall	a man is jumping a wall	SEMEVAL	SEMEVAL	TEST A:athletically,B:onto,B:low,
3058	There is no man pouring oil into a pan	A man is pouring oil into a skillet	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a man is pouring oil into a skillet	a man is pouring oil into a pan	SEMEVAL	SEMEVAL	TEST A:There,A:no,A:pan,B:skillet,
3061	A woman is driving a car and is talking to the man who is seated beside her	There is no woman driving a car and talking to the man seated beside her	CONTRADICTION	4.7	A_contradicts_B	B_contradicts_A	a woman driving a car is talking to the man seated beside her	a woman driving a car is talking to the man seated beside her	SEMEVAL	SEMEVAL	TRIAL A:who,B:There,B:no,
3073	A person is combing the fur of a cat	The fur of a cat is being combed by a person	ENTAILMENT	4.9	A_entails_B	B_entails_A	a person is combing a cat hair	a person is combing a cat hair	SEMEVAL	SEMEVAL	TRAIN A:combing,B:being,B:combed,B:by,
3076	A person is ruffling the fur of a cat	A person is brushing a cat	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a person is brushing a cat	a person is combing a cat hair	SEMEVAL	SEMEVAL	TEST A:ruffling,A:fur,A:of,B:brushing,
3077	A person is combing the fur of a cat	The person is brushing a cat	ENTAILMENT	4.3	A_entails_B	B_entails_A	a person is combing a cat hair	a person is brushing a cat	SEMEVAL	SEMEVAL	TEST A:combing,A:fur,A:of,B:brushing,
3079	A person is brushing a cat	A person is combing the fur of a cat	ENTAILMENT	4.6	A_entails_B	B_entails_A	a person is brushing a cat	a person is combing a cat hair	SEMEVAL	SEMEVAL	TRAIN A:brushing,B:combing,B:fur,B:of,
3084	The woman is slicing garlic	A woman is chopping broccoli	NEUTRAL	2.9	A_neutral_B	B_neutral_A	a woman is chopping broccoli	a woman is chopping garlic	SEMEVAL	SEMEVAL	TEST A:slicing,A:garlic,B:chopping,B:broccoli,
3085	A woman is chopping broccoli	The woman is not chopping garlic	NEUTRAL	3.1	A_neutral_B	B_neutral_A	a woman is chopping garlic	a woman is chopping broccoli	SEMEVAL	SEMEVAL	TRAIN A:broccoli,B:not,B:garlic,
3087	A woman is storing broccoli	The woman is chopping garlic	NEUTRAL	2.4	A_neutral_B	B_neutral_A	a woman is chopping garlic	a woman is chopping broccoli	SEMEVAL	SEMEVAL	TEST A:storing,A:broccoli,B:chopping,B:garlic,
3093	A few men are dancing	Some women are dancing	NEUTRAL	3.5	A_contradicts_B	B_neutral_A	women are dancing	three men are dancing	SEMEVAL	SEMEVAL	TEST A:few,A:men,B:Some,B:women,
3094	Some women are dancing	The men are not dancing	NEUTRAL	3	A_neutral_B	B_neutral_A	women are dancing	three men are dancing	SEMEVAL	SEMEVAL	TRAIN A:Some,A:women,B:men,B:not,
3097	Three men are dancing	Some women are dancing	NEUTRAL	3.5	A_neutral_B	B_neutral_A	three men are dancing	women are dancing	SEMEVAL	SEMEVAL	TRAIN A:Three,A:men,B:Some,B:women,
3103	The man is sitting on the floor in a room and strumming a guitar	A man is sitting on the floor and is playing a guitar	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a man sitting on the floor plays a guitar	a man sitting on the floor in a room is strumming a guitar	SEMEVAL	SEMEVAL	TEST A:in,A:room,A:strumming,B:playing,
3108	A man is sitting on the floor in a room and strumming a guitar	A man is sitting on the floor and is playing a guitar	ENTAILMENT	4.65	A_entails_B	B_entails_A	a man sitting on the floor plays a guitar	a man sitting on the floor in a room is strumming a guitar	SEMEVAL	SEMEVAL	TEST A:in,A:room,A:strumming,B:playing,
3113	A man is eating some food	The person is eating	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a man is eating food	the man is eating	SEMEVAL	SEMEVAL	TEST A:man,A:some,A:food,B:person,
3114	A man is eating some food	The man is fasting	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	a man is eating food	the man is eating	SEMEVAL	SEMEVAL	TRAIN A:eating,A:some,A:food,B:fasting,
3115	One man is eating some food	The man is eating	ENTAILMENT	4.55	A_entails_B	B_entails_A	the man is eating	a man is eating food	SEMEVAL	SEMEVAL	TEST A:One,A:some,A:food,
3116	There is no man eating some food	The man is eating	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	the man is eating	a man is eating food	SEMEVAL	SEMEVAL	TEST A:There,A:no,A:some,A:food,
3119	A woman is applying cosmetics to her eyelid	A woman is removing cosmetics from her eyelid	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a woman is applying cosmetics to her eyelid	a woman is applying cosmetics to her eyelid	SEMEVAL	SEMEVAL	TEST A:applying,A:to,B:removing,B:from,
3128	A baby is crawling happily	A baby is sitting	NEUTRAL	3	A_neutral_B	B_contradicts_A	a baby is crawling happily	a baby is crawling happily	SEMEVAL	SEMEVAL	TEST A:crawling,A:happily,B:sitting,
3130	A baby is sneezing and scaring another baby	A baby is cheering another baby	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a baby sneezed and scared another baby	a baby sneezed and scared another baby	SEMEVAL	SEMEVAL	TRAIN A:sneezing,A:and,A:scaring,B:cheering,
3132	A baby is crawling happily	A baby is cheering another baby	NEUTRAL	2.7	A_neutral_B	B_neutral_A	a baby is crawling happily	a baby sneezed and scared another baby	SEMEVAL	SEMEVAL	TRAIN A:crawling,A:happily,B:cheering,B:another,
3139	The monkey is being trained in martial arts	The monkey is practicing martial arts	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a monkey pratices martial arts	a monkey pratices martial arts	SEMEVAL	SEMEVAL	TEST A:being,A:trained,A:in,B:practicing,
3149	A man is performing tricks with a soccer ball	A man is doing some tricks with a soccer ball	ENTAILMENT	5	A_entails_B	B_entails_A	a man is performing tricks with a soccer ball	a man is performing tricks with a soccer ball	SEMEVAL	SEMEVAL	TEST A:performing,B:doing,B:some,
3152	A man is kicking a soccer ball	A man is running away from the soccer ball	NEUTRAL	3	A_neutral_B	B_neutral_A	a man is kicking a soccer ball	a man is performing tricks with a soccer ball	SEMEVAL	SEMEVAL	TEST A:kicking,B:running,B:away,B:from,
3154	A man is missing the soccer ball	A man is performing tricks with a soccer ball	NEUTRAL	3.5	A_neutral_B	B_contradicts_A	a man is performing tricks with a soccer ball	a man is kicking a soccer ball	SEMEVAL	SEMEVAL	TEST A:missing,B:performing,B:tricks,B:with,
3155	A man is performing tricks with a soccer ball	A man is kicking a soccer ball	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a man is kicking a soccer ball	a man is performing tricks with a soccer ball	SEMEVAL	SEMEVAL	TEST A:performing,A:tricks,A:with,B:kicking,
3156	A man is cutting a box	A box is being cut by a man	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is cutting open a box	a man is cutting open a box	SEMEVAL	SEMEVAL	TRAIN A:cutting,B:being,B:cut,B:by,
3161	A man is cutting the tape on the box	A man is cutting a box	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man is cutting open a box	the man is slicing the tape from the box	SEMEVAL	SEMEVAL	TRAIN A:tape,A:on,A:the,
3162	The man is not cutting the tape on the box	A man is cutting a box	NEUTRAL	3.1	A_neutral_B	B_neutral_A	a man is cutting open a box	the man is slicing the tape from the box	SEMEVAL	SEMEVAL	TRAIN A:not,A:tape,A:on,A:the,
3163	A man is taping a cut box	A man is cutting a box	NEUTRAL	3.4	A_neutral_B	B_contradicts_A	a man is cutting open a box	the man is slicing the tape from the box	SEMEVAL	SEMEVAL	TEST A:taping,A:cut,B:cutting,
3166	A man is cutting a box	The man is cutting the tape on the box	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a man is cutting open a box	the man is slicing the tape from the box	SEMEVAL	SEMEVAL	TRAIN B:tape,B:on,B:the,
3167	A kid is practicing with an instrument	A kid is playing an instrument	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a kid is playing an instrument	a kid is playing an instrument	SEMEVAL	SEMEVAL	TEST A:practicing,A:with,B:playing,
3168	A kid is playing an instrument	A kid is throwing away an instrument	NEUTRAL	3.1	A_neutral_B	B_neutral_A	a kid is playing an instrument	a kid is playing an instrument	SEMEVAL	SEMEVAL	TEST A:playing,B:throwing,B:away,
3175	A young boy is playing a wind instrument	A kid is playing an instrument	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a kid is playing an instrument	a young boy is playing a wind instrument	SEMEVAL	SEMEVAL	TEST A:young,A:boy,A:wind,B:kid,
3180	The man is cheerfully hiking in the woods	A man is trekking in the woods	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a man is tracking in the wood	the man is hiking in the woods	SEMEVAL	SEMEVAL	TEST A:cheerfully,A:hiking,B:trekking,
3181	A man is trekking in the woods	The man is not hiking in the woods	NEUTRAL	3.8	A_contradicts_B	B_neutral_A	a man is tracking in the wood	the man is hiking in the woods	SEMEVAL	SEMEVAL	TRIAL A:trekking,B:not,B:hiking,
3182	A man is slowly trekking in the woods	The man is hiking in the woods	ENTAILMENT	4.5	A_entails_B	B_neutral_A	the man is hiking in the woods	a man is tracking in the wood	SEMEVAL	SEMEVAL	TRAIN A:slowly,A:trekking,B:hiking,
3188	A woman is putting away a carrot	A woman is slicing a carrot	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a woman is slicing a carrot	a woman is slicing a carrot	SEMEVAL	SEMEVAL	TRAIN A:putting,A:away,B:slicing,
3191	The man is slicing a tomato	A woman is slicing a carrot	NEUTRAL	3	A_neutral_B	B_neutral_A	a woman is slicing a carrot	a man is slicing a tomato	SEMEVAL	SEMEVAL	TEST A:man,A:tomato,B:woman,B:carrot,
3193	A man is slicing a tomato	A woman is slicing a carrot	NEUTRAL	3	A_neutral_B	B_neutral_A	a man is slicing a tomato	a woman is slicing a carrot	SEMEVAL	SEMEVAL	TEST A:man,A:tomato,B:woman,B:carrot,
3198	The lady is stirring meat in a bowl	A lady is mixing a meat mixture in a bowl	ENTAILMENT	4.4	A_entails_B	B_entails_A	a lady mixed up a meat mixture in bowl	a woman is stirring meat in a bowl	SEMEVAL	SEMEVAL	TEST A:stirring,B:mixing,B:mixture,
3203	A lemon is being squeezed by a woman	A woman is squeezing a lemon	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is squeezing a lemon	a woman is squeezing a lemon	SEMEVAL	SEMEVAL	TRAIN A:being,A:squeezed,A:by,B:squeezing,
3204	A woman is putting down a lemon	A woman is squeezing a lemon	NEUTRAL	3.6	A_contradicts_B	B_neutral_A	a woman is squeezing a lemon	a woman is squeezing a lemon	SEMEVAL	SEMEVAL	TEST A:putting,A:down,B:squeezing,
3207	A woman is squeezing a lemon	The woman is squeezing juice out of a lemon	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is squeezing a lemon	a woman is squeezing juice out of a lemon	SEMEVAL	SEMEVAL	TEST B:juice,B:out,B:of,
3211	A woman is squeezing juice out of a lemon	A woman is squeezing a lemon	ENTAILMENT	4.8	A_entails_B	B_neutral_A	a woman is squeezing juice out of a lemon	a woman is squeezing a lemon	SEMEVAL	SEMEVAL	TEST A:juice,A:out,A:of,
3214	The little cat is playing with a toy	The kitten is playing with a toy	ENTAILMENT	4.8	A_entails_B	B_entails_A	a kitten is playing with a toy	a kitten is playing with a toy	SEMEVAL	SEMEVAL	TRAIN A:little,A:cat,B:kitten,
3217	A kitten is playing with a blue rope toy	The kitten is not playing with a toy	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a kitten is playing with a toy	a kitten is playing with a blue rope toy	SEMEVAL	SEMEVAL	TRAIN A:blue,A:rope,B:not,
3218	A kitten is playing with a toy made of blue rope	The kitten is playing with a toy	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a kitten is playing with a toy	a kitten is playing with a blue rope toy	SEMEVAL	SEMEVAL	TRAIN A:made,A:of,A:blue,A:rope,
3229	A boy is walking across a bridge	A man is walking slowly across a rope bridge	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a boy is walking across a bridge	a man is walking slowly across a rope bridge	SEMEVAL	SEMEVAL	TEST A:boy,B:man,B:slowly,B:rope,
3232	A boy is running away from the fishing line	A young man is running away from the fishing line	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a boy runs away from his fishing line	a boy runs away from his fishing line	SEMEVAL	SEMEVAL	TRAIN A:boy,B:young,B:man,
3233	A boy is running away from the fishing line	A boy is running towards the fishing line	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a boy runs away from his fishing line	a boy runs away from his fishing line	SEMEVAL	SEMEVAL	TEST A:away,A:from,B:towards,
3242	An animal is resting	An animal is running in circles	NEUTRAL	3.3	A_contradicts_B	B_neutral_A	an animal run in circles	an animal run in circles	SEMEVAL	SEMEVAL	TRAIN A:resting,B:running,B:in,B:circles,
3243	A squirrel is running in circles	An animal is running tiredly in circles	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a squirrel runs in circles	an animal run in circles	SEMEVAL	SEMEVAL	TRAIN A:squirrel,B:animal,B:tiredly,
3246	The squirrel is not running in circles	An animal is running in circles	NEUTRAL	3.5	A_contradicts_B	B_neutral_A	an animal run in circles	a squirrel runs in circles	SEMEVAL	SEMEVAL	TEST A:squirrel,A:not,B:animal,
3251	A woman is placing two eggs into a pot of water	A woman is taking two eggs out of a pot of water	NEUTRAL	4	A_neutral_B	B_contradicts_A	a woman places two eggs into a pot of water	a woman places two eggs into a pot of water	SEMEVAL	SEMEVAL	TEST A:placing,A:into,B:taking,B:out,
3261	A man is playing the guitar	A guitar is being played by a man	ENTAILMENT	5	A_entails_B	B_entails_A	a man is playing the guitar	a man plays the guitar	SEMEVAL	SEMEVAL	TRAIN A:playing,B:being,B:played,B:by,
3266	A person is kicking a ball for a soccer game between somebody's feet	A person is kicking a soccer ball between their feet	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a person is kicking a soccer ball back and forth between his feet	a person is kicking a soccer ball back and forth between his feet	SEMEVAL	SEMEVAL	TEST A:for,A:game,A:somebody's,B:their,
