2167	A motorcyclist is riding a motorbike dangerously along a roadway.	A motorcyclist is riding a motorbike dangerously along a roadway.	E
2168	A motorcyclist is sitting by a police man.	A motorcyclist is sitting by a police man.	E
2169	A motorcyclist on a bike is leaning into a sharp corner.	A motorcyclist on a bike is leaning into a sharp corner.	E
2170	A motorcyclist with a red helmet is riding a blue motorcycle down the road.	A motorcyclist with a red helmet is riding a blue motorcycle down the road.	E
2171	A motorcyclist without a helmet is waiting on a blue motorcycle near the road.	A motorcyclist without a helmet is waiting on a blue motorcycle near the road.	E
2172	A mountain is being climbed by two men.	A mountain is being climbed by two men.	E
2173	A musician is playing a keyboard.	A musician is playing a keyboard.	E
2174	A musician is playing two keyboards.	A musician is playing two keyboards.	E
2175	A naked girl is walking beside her bike at night.	A naked girl is walking beside her bike at night.	E
2176	A nearby throng of people are kissing two by two.	A nearby throng of people are kissing two by two.	E
2177	A newspaper is featuring a woman with large sized hands holding sunglasses and wearing a coat.	A newspaper is featuring a woman with large sized hands holding sunglasses and wearing a coat.	E
2178	A nude crowd in body paint is walking in front of a lady.	A nude crowd in body paint is walking in front of a lady.	E
2179	A nude lady is walking in front of a crowd in body paint.	A nude lady is walking in front of a crowd in body paint.	E
2180	A nude lady is walking in front of many people in body paint.	A nude lady is walking in front of many people in body paint.	E
2181	A pair of kids are sticking out blue and green colored tongues.	A pair of kids are sticking out blue and green colored tongues.	E
2182	A pan is being dropped over the meat.	A pan is being dropped over the meat.	E
2183	A panda bear is eating some bamboo.	A panda bear is eating some bamboo.	E
2184	A panda is climbing.	A panda is climbing.	E
2185	A panda that is cute is lying down.	A panda that is cute is lying down.	E
2186	A paper plate is being cut by a man.	A paper plate is being cut by a man.	E
2187	A paper plate is being cut by the man.	A paper plate is being cut by the man.	E
2188	A parrot is speaking.	A parrot is speaking.	E
2189	A pedestrian woman is building pink bicycles for boa wearing riders.	A pedestrian woman is building pink bicycles for boa wearing riders.	E
2190	A pencil is being sharpened.	A pencil is being sharpened.	E
2191	A pencil is being shaved by the machine.	A pencil is being shaved by the machine.	E
2192	A person by some cameras is blowing on a burning torch.	A person by some cameras is blowing on a burning torch.	E
2193	A person has blonde and flyaway hair and is playing a guitar.	A person has blonde and flyaway hair and is playing a guitar.	E
2194	A person in a black hat is reaching for a box.	A person in a black hat is reaching for a box.	E
2195	A person in a black jacket is doing tricks on a motorbike.	A person in a black jacket is doing tricks on a motorbike.	E
2196	A person in a blue colored jacket is jumping off of a tall cement wall.	A person in a blue colored jacket is jumping off of a tall cement wall.	E
2197	A person in a blue jacket is jumping off of a tall cement wall.	A person in a blue jacket is jumping off of a tall cement wall.	E
2198	A person in a blue jacket is jumping onto a tall cement wall.	A person in a blue jacket is jumping onto a tall cement wall.	E
2199	A person in a blue jacket is wearing a colorful helmet.	A person in a blue jacket is wearing a colorful helmet.	E
2200	A person in a motocross uniform is not wearing a helmet and riding a red motorcycle.	A person in a motocross uniform is not wearing a helmet and riding a red motorcycle.	E
2201	A person in a motocross uniform is wearing a helmet and rides a red motorcycle.	A person in a motocross uniform is wearing a helmet and rides a red motorcycle.	E
2202	A person in a pink jacket is not running onto the field.	A person in a pink jacket is not running onto the field.	E
2203	A person in a pink jacket is running onto the field.	A person in a pink jacket is running onto the field.	E
2204	A person in a red jacket and khaki pants is walking through an American state.	A person in a red jacket and khaki pants is walking through an American state.	E
2205	A person in biking gear is standing steadily in front of some mountains.	A person in biking gear is standing steadily in front of some mountains.	E
2206	A person in pink is running onto the field.	A person in pink is running onto the field.	E
2207	A person in the gear used for biking is standing steadily in front of the mountains.	A person in the gear used for biking is standing steadily in front of the mountains.	E
2208	A person is absently cutting mushrooms with a knife.	A person is absently cutting mushrooms with a knife.	E
2209	A person is being kicked by a monkey.	A person is being kicked by a monkey.	E
2210	A person is boiling noodles.	A person is boiling noodles.	E
2211	A person is bowling the ingredients to the man at the mixer.	A person is bowling the ingredients to the man at the mixer.	E
2212	A person is brushing a cat.	A person is brushing a cat.	E
2213	A person is burning some cameras with a blow torch.	A person is burning some cameras with a blow torch.	E
2214	A person is buttering a tray.	A person is buttering a tray.	E
2215	A person is cementing a jacket in a blue tall wall and jumping.	A person is cementing a jacket in a blue tall wall and jumping.	E
2216	A person is chopping a red onion.	A person is chopping a red onion.	E
2217	A person is chopping an onion.	A person is chopping an onion.	E
2218	A person is chopping down a tree with an axe.	A person is chopping down a tree with an axe.	E
2219	A person is cleaning a pot of cooking oil.	A person is cleaning a pot of cooking oil.	E
2220	A person is climbing a rock with a rope, which is pink.	A person is climbing a rock with a rope, which is pink.	E
2221	A person is combing the fur of a cat.	A person is combing the fur of a cat.	E
2222	A person is coming out of the water.	A person is coming out of the water.	E
2223	A person is cooking some food.	A person is cooking some food.	E
2224	A person is crouching and holding a camera.	A person is crouching and holding a camera.	E
2225	A person is cutting a capsicum into pieces.	A person is cutting a capsicum into pieces.	E
2226	A person is cutting an onion.	A person is cutting an onion.	E
2227	A person is cutting an onion into pieces.	A person is cutting an onion into pieces.	E
2228	A person is cutting garlic into pieces with a knife.	A person is cutting garlic into pieces with a knife.	E
2229	A person is cutting mushrooms with a knife.	A person is cutting mushrooms with a knife.	E
2230	A person is cutting some ginger.	A person is cutting some ginger.	E
2231	A person is cutting some mushrooms.	A person is cutting some mushrooms.	E
2232	A person is dancing.	A person is dancing.	E
2233	A person is dancing in the rain.	A person is dancing in the rain.	E
2234	A person is dancing on a roof.	A person is dancing on a roof.	E
2235	A person is dancing on the ceiling.	A person is dancing on the ceiling.	E
2236	A person is dicing an onion.	A person is dicing an onion.	E
2237	A person is doing a trick on a skateboard.	A person is doing a trick on a skateboard.	E
2238	A person is doing a trick on a snowboard.	A person is doing a trick on a snowboard.	E
2239	A person is doing a trick with some cards.	A person is doing a trick with some cards.	E
2240	A person is doing acrobatics on a snowboard.	A person is doing acrobatics on a snowboard.	E
2241	A person is doing exercises.	A person is doing exercises.	E
2242	A person is drawing some figures.	A person is drawing some figures.	E
2243	A person is drinking orange juice and walking.	A person is drinking orange juice and walking.	E
2244	A person is driving the white car.	A person is driving the white car.	E
2245	A person is dropping chopped vegetables into a pot on the stove.	A person is dropping chopped vegetables into a pot on the stove.	E
2246	A person is eating a cut onion.	A person is eating a cut onion.	E
2247	A person is eating at a table.	A person is eating at a table.	E
2248	A person is eating in a restaurant.	A person is eating in a restaurant.	E
2249	A person is exercising.	A person is exercising.	E
2250	A person is folding a piece of paper.	A person is folding a piece of paper.	E
2251	A person is folding a sheet.	A person is folding a sheet.	E
2252	A person is folding a tortilla.	A person is folding a tortilla.	E
2253	A person is frying food in a pan.	A person is frying food in a pan.	E
2254	A person is frying meat in a pan.	A person is frying meat in a pan.	E
2255	A person is frying some food.	A person is frying some food.	E
