pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
4089,The person is not drawing,The person is drawing,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a person is drawing,a person is drawing,SEMEVAL,SEMEVAL,TEST	[not]
4110,A man is eating a pizza,There is no man eating a pizza,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a man is eating a pizza,a man is eating a pizza,SEMEVAL,SEMEVAL,TEST	[There, no]
4117,A cute panda is lying down,A cute panda is not lying down,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a panda is lying down,a panda is lying down,SEMEVAL,SEMEVAL,TRAIN	[not]
4119,The panda bear is lying on the logs,The panda bear is not lying on the logs,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,the panda bear lay on the logs,the panda bear lay on the logs,SEMEVAL,SEMEVAL,TRAIN	[not]
4120,The log is lying on the panda bear,The panda bear is lying on the logs,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,the panda bear lay on the logs,the panda bear lay on the logs,SEMEVAL,SEMEVAL,TRAIN	[log, logs]
4128,There is no dog bouncing on a trampoline,A dog is bouncing on a trampoline,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a dog bounces on a trampoline,a dog bounces on a trampoline,SEMEVAL,SEMEVAL,TEST	[There, no]
4137,There is no man doing back flips on a trampoline,A man is doing back flips on a trampoline,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a man is doing back flips on a trampoline,a man is doing back flips on a trampoline,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4148,A woman is cutting meat,A woman is not cutting meat,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a woman is cutting meat,a woman is cutting meat,SEMEVAL,SEMEVAL,TRAIN	[not]
4155,A man is playing a wooden flute,There is no man playing a wooden flute,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a man is playing a wooden flute,a man is playing a wooden flute,SEMEVAL,SEMEVAL,TRIAL	[There, no]
4157,There is no man playing the piano,A man is playing the piano,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a man is playing the piano,a man is playing the piano,SEMEVAL,SEMEVAL,TRIAL	[There, no]
4173,There is no woman cutting a vegetable,A woman is cutting a vegetable,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a woman cuts up a vegetable,a woman cuts up a vegetable,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4175,A woman is slicing an eggplant,There is no woman slicing an eggplant,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a woman is slicing egg plant,a woman is slicing egg plant,SEMEVAL,SEMEVAL,TEST	[There, no]
4182,There is no dog eating a doll,A dog is eating a doll,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a dog is eating a doll,a dog is eating a doll,SEMEVAL,SEMEVAL,TEST	[There, no]
4184,A dog is playing with a toy,There is no dog playing with a toy,CONTRADICTION,4.5,A_contradicts_B,B_contradicts_A,a dog is playing with a toy,a dog is playing with a toy,SEMEVAL,SEMEVAL,TEST	[There, no]
4193,A man is dancing,There is no man dancing,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a man is dancing,a man is dancing,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4195,There is no man praying,A man is praying,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a man is praying,a man is praying,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4202,There is no man slicing some bread,A man is slicing some bread,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a man is slicing bread,a man is slicing bread,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4204,A person is slicing a piece of bread,Nobody is slicing a piece of bread,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a person is slicing a bread pieces,a person is slicing a bread pieces,SEMEVAL,SEMEVAL,TEST	[person, Nobody]
4211,There is no woman stroking a lemur,A woman is stroking a lemur,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a woman is stroking a lemur,a woman is stroking a lemur,SEMEVAL,SEMEVAL,TEST	[There, no]
4220,A lemur is eating,There is no lemur eating,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,a slow loris is eating,a slow loris is eating,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4222,The animal with big eyes is sleeping,The animal with big eyes is eating,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,the animal with the big eyes is eating,the animal with the big eyes is eating,SEMEVAL,SEMEVAL,TEST	[sleeping, eating]
4238,A man is playing a flute,There is no man playing a flute,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a man is playing a flute,a man is playing a flute,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4240,There is no man playing an electronic keyboard,A man is playing an electronic keyboard,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a man is playing an electronic keyboard,a man is playing an electronic keyboard,SEMEVAL,SEMEVAL,TEST	[There, no]
4247,There is no clown singing,A clown is singing,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a clown is singing,a clown is singing,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4267,There is no man rapidly chopping some mushrooms with a knife,A man is rapidly chopping some mushrooms with a knife,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a man is rapidly chopping some mushrooms using a knife,a man is rapidly chopping some mushrooms using a knife,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4269,A person is not quickly chopping mushrooms with a knife,A person is quickly chopping mushrooms with a knife,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a person is quickly chopping mushrooms with a knife,a person is quickly chopping mushrooms with a knife,SEMEVAL,SEMEVAL,TRAIN	[not]
4276,A man and a woman are shaking hands,A man and a woman are not shaking hands,CONTRADICTION,4.05,A_contradicts_B,B_contradicts_A,a man and a woman shake hands,a man and a woman shake hands,SEMEVAL,SEMEVAL,TEST	[not]
4285,There is no woman chopping up an octopus,A woman is chopping up an octopus,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a woman is chopping octopus,a woman is chopping octopus,SEMEVAL,SEMEVAL,TEST	[There, no]
4296,An airplane is taking off,There is no airplane taking off,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,an air plane is taking off,an air plane is taking off,SEMEVAL,SEMEVAL,TEST	[There, no]
4303,A man is shooting guns,There is no man shooting guns,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a man is shooting off guns,a man is shooting off guns,SEMEVAL,SEMEVAL,TEST	[There, no]
4305,A woman is not riding a horse,A woman is riding a horse,CONTRADICTION,4.5,A_contradicts_B,B_contradicts_A,a woman is riding on a horse,a woman is riding on a horse,SEMEVAL,SEMEVAL,TRAIN	[not]
4312,A man is cutting a potato,There is no man cutting a potato,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a man is cutting a potato,a man is cutting a potato,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4321,A man is drawing,There is no man drawing,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a man is drawing,a man is drawing,SEMEVAL,SEMEVAL,TRIAL	[There, no]
4324,The man is drawing,The man is not drawing,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,the man is drawing,the man is drawing,SEMEVAL,SEMEVAL,TEST	[not]
4327,The man is not drawing,A man is drawing,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,a man is drawing,the man is drawing,SEMEVAL,SEMEVAL,TEST	[not]
4330,The man is drawing,There is no man drawing,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,the man is drawing,a man is drawing,SEMEVAL,SEMEVAL,TRIAL	[There, no]
4343,A man is eating a banana,There is no man eating a banana,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a man is eating a banana,a man is eating a banana,SEMEVAL,SEMEVAL,TEST	[There, no]
4352,There is no dog barking,A dog is barking,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a dog is barking,a dog is barking,SEMEVAL,SEMEVAL,TEST	[There, no]
4354,A jet is not flying,A jet is flying,CONTRADICTION,2.4,A_contradicts_B,B_contradicts_A,a jet is flying,a jet is flying,SEMEVAL,SEMEVAL,TRAIN	[not]
4361,A man is cutting a paper,There is no man cutting a paper,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a man is cutting a paper,a man is cutting a paper,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4364,A person is not tearing paper,A person is tearing paper,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a person is tearing paper,a person is tearing paper,SEMEVAL,SEMEVAL,TRAIN	[not]
4372,A man is not playing a guitar,A man is playing a guitar,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a man is playing a guitar,a man is playing a guitar,SEMEVAL,SEMEVAL,TEST	[not]
4383,There is no man tying a shoe,A man is tying a shoe,CONTRADICTION,2.9,A_contradicts_B,B_contradicts_A,a man ties a shoe,a man ties a shoe,SEMEVAL,SEMEVAL,TEST	[There, no]
4390,A guy is not riding a horse,A guy is riding a horse,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,a guy is riding a horse,a guy is riding a horse,SEMEVAL,SEMEVAL,TRAIN	[not]
4399,There is no man cutting a paper plate,A man is cutting a paper plate,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a man is cutting a paper plate,a man is cutting a paper plate,SEMEVAL,SEMEVAL,TEST	[There, no]
4401,The man is not cutting a paper plate,The man is cutting a paper plate,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,the man cut a paper plate,the man cut a paper plate,SEMEVAL,SEMEVAL,TRAIN	[not]
4403,A man is cutting a paper plate,The man is not cutting a paper plate,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a man is cutting a paper plate,the man cut a paper plate,SEMEVAL,SEMEVAL,TEST	[not]
4405,There is no man cutting a paper plate,The man is cutting a paper plate,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,the man cut a paper plate,a man is cutting a paper plate,SEMEVAL,SEMEVAL,TEST	[There, no]
4417,There is no man patting an alligator on the mouth,A man is patting an alligator on the mouth,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a man is patting an alligator on the mouth,a man is patting an alligator on the mouth,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4426,The men are not talking,The men are talking,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,the men are talking,the men are talking,SEMEVAL,SEMEVAL,TRAIN	[not]
4437,A woman is putting on lipstick,There is no woman putting on lipstick,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,a woman is painting her lips,a woman is painting her lips,SEMEVAL,SEMEVAL,TEST	[There, no]
4444,There is no man singing to a woman,A man is singing to a woman,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a man is singing to a woman,a man is singing to a woman,SEMEVAL,SEMEVAL,TEST	[There, no]
4446,A man is talking on the phone,A man is not talking on the phone,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a man is talking on a phone,a man is talking on a phone,SEMEVAL,SEMEVAL,TRAIN	[not]
4453,A rhino is grazing in a field,There is no rhino grazing in a field,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a rhino is grazing in a field,a rhino is grazing in a field,SEMEVAL,SEMEVAL,TEST	[There, no]
4455,The rhino is grazing on the grass,The rhino is not grazing on the grass,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,the rhino grazed on the grass,the rhino grazed on the grass,SEMEVAL,SEMEVAL,TEST	[not]
4462,There is no couple running towards the ocean,A couple is running towards the ocean,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a couple are running towards the ocean,a couple are running towards the ocean,SEMEVAL,SEMEVAL,TEST	[There, no]
4480,The boy is playing the piano,The boy is not playing the piano,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,the boy is playing the piano,the boy is playing the piano,SEMEVAL,SEMEVAL,TEST	[not]
4482,The woman is not pouring oil into the pan,The woman is pouring oil into the pan,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,the woman is pouring oil into the pan,the woman is pouring oil into the pan,SEMEVAL,SEMEVAL,TEST	[not]
4489,There is no girl brushing her hair,A girl is brushing her hair,CONTRADICTION,4.5,A_contradicts_B,B_contradicts_A,a girl is brushing her hair,a girl is brushing her hair,SEMEVAL,SEMEVAL,TEST	[There, no]
4498,The doctors are reviving a man,The doctors are not reviving a man,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,doctors are trying to revive a man,doctors are trying to revive a man,SEMEVAL,SEMEVAL,TRAIN	[not]
4500,The doctor is not helping the patient,The doctor is helping the patient,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,the doctor was helping the patient,the doctor was helping the patient,SEMEVAL,SEMEVAL,TEST	[not]
4509,There is no man massaging a woman,A man is massaging a woman,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a man is giving a woman a massage,a man is giving a woman a massage,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4511,There is no man screwing a piece of wood to a wall,A man is screwing a piece of wood to a wall,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a man is screwing wood to a wall,a man is screwing wood to a wall,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4518,There is no man playing a flute,A man is playing a flute,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a man is playing a flute,a man is playing a flute,SEMEVAL,SEMEVAL,TEST	[There, no]
4527,There is no man driving a car,A man is driving a car,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a man is driving a car,a man is driving a car,SEMEVAL,SEMEVAL,TEST	[There, no]
4529,A man is riding a horse,There is no man riding a horse,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,a man is riding a horse,a man is riding a horse,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4536,A cat is not crawling under a piece of furniture,A cat is crawling under a piece of furniture,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a cat is crawling under a piece of furniture on it's back,a cat is crawling under a piece of furniture on it's back,SEMEVAL,SEMEVAL,TEST	[not]
4538,There is no cat sliding upside down under a couch,A cat is sliding upside down under a couch,CONTRADICTION,4.6,A_contradicts_B,B_contradicts_A,a cat is sliding upside down under a couch,a cat is sliding upside down under a couch,SEMEVAL,SEMEVAL,TEST	[There, no]
4547,A woman is riding a horse,There is no woman riding a horse,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a woman is riding a horse,a woman is riding a horse,SEMEVAL,SEMEVAL,TEST	[There, no]
4554,A man is emptying a plastic container,A man is filling a plastic container,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a man is emptying a plastic container,a man is emptying a plastic container,SEMEVAL,SEMEVAL,TEST	[emptying, filling]
4556,A man is shaking a container over a sink in the kitchen,There is no man shaking a container over a sink in the kitchen,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a man is shaking a container over a kitchen sink,a man is shaking a container over a kitchen sink,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4565,Two men are not fighting,Two men are fighting,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,two men are fighting,two men are fighting,SEMEVAL,SEMEVAL,TRAIN	[not]
4574,Two women are dancing,Two women are not dancing,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,two women are dancing,two women are dancing,SEMEVAL,SEMEVAL,TRAIN	[not]
4587,A woman is riding a horse,A woman is not riding a horse,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a woman rides a horse,a woman is riding a horse,SEMEVAL,SEMEVAL,TEST	[not]
4590,There is no hamster singing,A hamster is singing,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a hamster is singing,a hamster is singing,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4592,A person is slicing some onions,A person is not slicing some onions,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a person is slicing some onions,a person is slicing some onions,SEMEVAL,SEMEVAL,TEST	[not]
4601,There is no man singing and playing a guitar,A man is singing and playing a guitar,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a man is singing and playing a guitar,a man is singing and playing a guitar,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4608,A man is driving a car,There is no man driving a car,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a man drives a car,a man drives a car,SEMEVAL,SEMEVAL,TEST	[There, no]
4617,There is no boy cutting grass with scissors,A boy is cutting grass with scissors,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a boy cuts grass with scissors,a boy cuts grass with scissors,SEMEVAL,SEMEVAL,TRAIN	[There, no]
