pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	A:sentence_A,B:sentence_B,
3241	An animal is running tiredly in circles	An animal is running in circles	ENTAILMENT	4.3	A_entails_B	B_neutral_A	an animal run in circles	an animal run in circles	SEMEVAL	SEMEVAL	TEST	A:tiredly,
3245	The squirrel is running in circles	An animal is running in circles	ENTAILMENT	4.3	A_entails_B	B_neutral_A	an animal run in circles	a squirrel runs in circles	SEMEVAL	SEMEVAL	TEST	A:squirrel,B:animal,
3247	A squirrel is running in circles	An animal is running in circles	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a squirrel runs in circles	an animal run in circles	SEMEVAL	SEMEVAL	TEST	A:squirrel,B:animal,
3250	A woman is placing two eggs into a pot of water	A woman is putting two eggs into a pot of water	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman places two eggs into a pot of water	a woman places two eggs into a pot of water	SEMEVAL	SEMEVAL	TRIAL	A:placing,B:putting,
3257	A man is playing the guitar	The man is playing the guitar	ENTAILMENT	5	A_entails_B	B_entails_A	a man is playing the guitar	a man is playing the guitar	SEMEVAL	SEMEVAL	TRAIN	
3263	The man is playing the guitar	A man is playing the guitar	ENTAILMENT	5	A_entails_B	B_entails_A	a man plays the guitar	a man is playing the guitar	SEMEVAL	SEMEVAL	TEST	
3264	A man is playing the guitar	Nobody is playing the guitar	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a man plays the guitar	a man is playing the guitar	SEMEVAL	SEMEVAL	TRAIN	A:man,B:Nobody,
3269	The soccer player is not kicking the ball between somebody's legs	The soccer player is kicking the ball between somebody's legs	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	the soccer player kicked the ball side to side between his legs	the soccer player kicked the ball side to side between his legs	SEMEVAL	SEMEVAL	TEST	A:not,
3275	A child is running in and out of the waves of the ocean	A child is running in and out of the ocean waves	ENTAILMENT	4.9	A_entails_B	B_entails_A	a child runs into and out of the ocean waves	a child runs into and out of the ocean waves	SEMEVAL	SEMEVAL	TRIAL	
3278	The young boy is running through the ocean waves	The young boy is not running through the ocean waves	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a young boy is running toward and from the ocean waves	a young boy is running toward and from the ocean waves	SEMEVAL	SEMEVAL	TRAIN	B:not,
3286	A woman is coating a pork chop	A cook is coating a pork chop	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a woman is coating a pork chop	a woman is coating a pork chop	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:cook,
3287	A woman is coating a pork chop	There is no woman coating a pork chop	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a woman is coating a pork chop	a woman is coating a pork chop	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
3295	A man and a woman are walking through the woods	The man and the woman are walking through the woods	ENTAILMENT	5	A_entails_B	B_entails_A	a man and a woman walk through the woods	a man and a woman walk through the woods	SEMEVAL	SEMEVAL	TEST	
3298	The man and woman are strolling	The man and woman are walking	ENTAILMENT	4.5	A_entails_B	B_entails_A	the man and woman are walking	the man and woman are walking	SEMEVAL	SEMEVAL	TRAIN	A:strolling,B:walking,
3299	The man and woman are not walking	The man and woman are walking	CONTRADICTION	2.8	A_contradicts_B	B_contradicts_A	the man and woman are walking	the man and woman are walking	SEMEVAL	SEMEVAL	TRAIN	A:not,
3305	A man and a woman are walking through the woods	The man and woman are walking	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a man and a woman walk through the woods	the man and woman are walking	SEMEVAL	SEMEVAL	TEST	A:through,A:woods,
3306	An airplane is swiftly flying through the air	An airplane is flying through the air	ENTAILMENT	4.4	A_entails_B	B_neutral_A	an airplane is flying in the air	an airplane is flying in the air	SEMEVAL	SEMEVAL	TEST	A:swiftly,
3309	The south African plane is flying in a blue sky	The south African plane is not flying in a blue sky	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a south african airways plane is flying in a blue sky	a south african airways plane is flying in a blue sky	SEMEVAL	SEMEVAL	TEST	B:not,
3316	There is no woman cooking a breaded pork chop	A woman is cooking a breaded pork chop	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a woman is cooking a breaded pork chop	a woman is cooking a breaded pork chop	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
3317	The woman is frying a chop of breaded pork	The woman is frying a breaded pork chop	ENTAILMENT	4.7	A_entails_B	B_entails_A	the woman is frying a breaded pork chop	the woman is frying a breaded pork chop	SEMEVAL	SEMEVAL	TEST	A:of,
3318	The woman is frying a breaded pork chop	The woman is not frying a breaded pork chop	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	the woman is frying a breaded pork chop	the woman is frying a breaded pork chop	SEMEVAL	SEMEVAL	TEST	B:not,
3325	The woman is frying a breaded pork chop	A woman is cooking a breaded pork chop	ENTAILMENT	4.7	A_entails_B	B_neutral_A	the woman is frying a breaded pork chop	a woman is cooking a breaded pork chop	SEMEVAL	SEMEVAL	TRAIN	A:frying,B:cooking,
3328	The woman is slicing herbs	A woman is slicing herbs	ENTAILMENT	4.9	A_entails_B	B_entails_A	the woman is slicing herbs	the woman is slicing herbs	SEMEVAL	SEMEVAL	TEST	
3329	The woman is slicing herbs	The woman is not slicing herbs	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	the woman is slicing herbs	the woman is slicing herbs	SEMEVAL	SEMEVAL	TRAIN	B:not,
3335	A man is dancing on a roof 	A person is dancing on a roof	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a man is on a roof dancing	a man is on a roof dancing	SEMEVAL	SEMEVAL	TEST	A:man,B:person,
3337	A man is standing on the top of a roof and playing a violin	A man is standing on a roof top and playing a violin	ENTAILMENT	4.7	A_entails_B	B_entails_A	a man is standing on a roof top playing a violin	a man is standing on a roof top playing a violin	SEMEVAL	SEMEVAL	TEST	A:of,
3338	There is no man standing on a roof top and playing a violin	A man is standing on a roof top and playing a violin	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a man is standing on a roof top playing a violin	a man is standing on a roof top playing a violin	SEMEVAL	SEMEVAL	TRIAL	A:There,A:no,
3348	Someone is typing on a keyboard	Somebody is typing on the keyboard	ENTAILMENT	4.9	A_entails_B	B_entails_A	someone typed on a keyboard	someone typed on a keyboard	SEMEVAL	SEMEVAL	TEST	A:Someone,B:Somebody,
3354	Someone is typing on a keyboard	Someone is typing	ENTAILMENT	4.4	A_entails_B	B_neutral_A	someone is typing	someone typed on a keyboard	SEMEVAL	SEMEVAL	TEST	A:on,A:keyboard,
3355	A woman is absently peeling a potato	A woman is peeling a potato	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a woman is peeling a potato	a woman is peeling a potato	SEMEVAL	SEMEVAL	TEST	A:absently,
3364	A woman is cleaning a shrimp	The woman is cleaning a shrimp	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is cleaning a shrimp	a woman is cleaning a shrimp	SEMEVAL	SEMEVAL	TRIAL	
3365	A woman is cleaning a shrimp	There is no woman cleaning a shrimp	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a woman is cleaning a shrimp	a woman is cleaning a shrimp	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
3366	Someone is cleaning an animal	Someone is cleansing an animal	ENTAILMENT	4.5	A_entails_B	B_entails_A	someone is cleaning a animal	someone is cleaning a animal	SEMEVAL	SEMEVAL	TRAIN	A:cleaning,B:cleansing,
3367	Someone is cleaning an animal	Someone is dirtying an animal	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	someone is cleaning a animal	someone is cleaning a animal	SEMEVAL	SEMEVAL	TRAIN	A:cleaning,B:dirtying,
3373	A woman is riding a water scooter	A woman is riding a scooter for water	ENTAILMENT	4.1	A_entails_B	B_neutral_A	a woman is riding a water scooter	a woman is riding a water scooter	SEMEVAL	SEMEVAL	TRIAL	B:for,
3374	There is no woman riding a water scooter	A woman is riding a water scooter	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a woman is riding a water scooter	a woman is riding a water scooter	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
3376	The boy is speedily riding a tricycle	The boy is riding a tricycle	ENTAILMENT	4.385	A_entails_B	B_neutral_A	the boy is riding a tricycle	the boy is riding a tricycle	SEMEVAL	SEMEVAL	TRAIN	A:speedily,
3377	The boy is riding a tricycle	The boy is not riding a tricycle	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	the boy is riding a tricycle	the boy is riding a tricycle	SEMEVAL	SEMEVAL	TEST	B:not,
3385	There is no panda bear eating some bamboo	A panda bear is eating some bamboo	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a panda bear is eating some bamboo	a panda bear is eating some bamboo	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
3386	One panda is eating a bamboo cane	The panda is eating bamboo	ENTAILMENT	4.6	A_entails_B	B_entails_A	a pankda is eating bamboo	a pankda is eating bamboo	SEMEVAL	SEMEVAL	TRAIN	A:One,A:cane,
3387	The panda is not eating bamboo	The panda is eating bamboo	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a pankda is eating bamboo	a pankda is eating bamboo	SEMEVAL	SEMEVAL	TEST	A:not,
3389	A panda bear is eating some bamboo	The panda is not eating bamboo	CONTRADICTION	2.6	A_contradicts_B	B_contradicts_A	a panda bear is eating some bamboo	a pankda is eating bamboo	SEMEVAL	SEMEVAL	TRAIN	A:bear,B:not,
3392	A panda bear is eating some bamboo	The panda is eating bamboo	ENTAILMENT	4.9	A_entails_B	B_entails_A	a panda bear is eating some bamboo	a pankda is eating bamboo	SEMEVAL	SEMEVAL	TEST	A:bear,
3393	Someone is beating an egg	Somebody is beating an egg	ENTAILMENT	4.8	A_entails_B	B_entails_A	someone is beating an egg	someone is beating an egg	SEMEVAL	SEMEVAL	TEST	A:Someone,B:Somebody,
3394	Nobody is beating an egg	Someone is beating an egg	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	someone is beating an egg	someone is beating an egg	SEMEVAL	SEMEVAL	TEST	A:Nobody,B:Someone,
3395	The woman is stirring eggs in a bowl	The lady is stirring eggs in a bowl	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman stirs eggs in a bowl	a woman stirs eggs in a bowl	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:lady,
3396	The woman is stirring eggs in a bowl	The woman isn't stirring eggs in a bowl	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a woman stirs eggs in a bowl	a woman stirs eggs in a bowl	SEMEVAL	SEMEVAL	TRAIN	A:is,B:isn't,
3402	A man is slowly folding a tortilla	A man is folding a tortilla	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a man folds a tortilla	a man folds a tortilla	SEMEVAL	SEMEVAL	TEST	A:slowly,
3405	A person is unfolding a tortilla	A person is folding a tortilla	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	a person folds a tortilla	a person folds a tortilla	SEMEVAL	SEMEVAL	TRAIN	A:unfolding,B:folding,
3410	A man is folding a tortilla	A person is folding a tortilla	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a man folds a tortilla	a person folds a tortilla	SEMEVAL	SEMEVAL	TEST	A:man,B:person,
3411	The man is catching a fish	A man is catching a fish	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man catches a fish	a man catches a fish	SEMEVAL	SEMEVAL	TRAIN	
3414	A woman is carefully deboning a fish	A woman is deboning a fish	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a woman is deboning a fish	a woman is deboning a fish	SEMEVAL	SEMEVAL	TRAIN	A:carefully,
3415	A woman is deboning a fish	A woman is freeing a fish	CONTRADICTION	2.7	A_contradicts_B	B_contradicts_A	a woman is deboning a fish	a woman is deboning a fish	SEMEVAL	SEMEVAL	TEST	A:deboning,B:freeing,
3422	A man is playing a harp	The man is playing a harp	ENTAILMENT	5	A_entails_B	B_entails_A	a man is playing a harp	a man is playing a harp	SEMEVAL	SEMEVAL	TRAIN	
3434	There is no person buttering a tray	A person is buttering a tray	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a person is buttering a tray	a person is buttering a tray	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
3435	A person is wiping butter on a tray	A person is spreading butter on a tray	ENTAILMENT	4.1	A_entails_B	B_neutral_A	a person wipes butter on a tray	a person wipes butter on a tray	SEMEVAL	SEMEVAL	TRAIN	A:wiping,B:spreading,
3442	A woman is throwing volleyballs over a net	A woman is serving volleyballs over a net	ENTAILMENT	4.1	A_entails_B	B_neutral_A	a woman serving volleyballs over a net	a woman serving volleyballs over a net	SEMEVAL	SEMEVAL	TEST	A:throwing,B:serving,
3451	One man is chopping a log with an axe	A man is chopping a log with an axe	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is chopping a log with an axe	a man is chopping a log with an axe	SEMEVAL	SEMEVAL	TRAIN	A:One,
3452	A man is chopping a log with an axe	There is no man chopping a log with an axe	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a man is chopping a log with an axe	a man is chopping a log with an axe	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
3453	The man is chopping the trunk of a tree with an axe	The man is chopping a tree trunk with an axe	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is chopping a tree trunk with an axe	a man is chopping a tree trunk with an axe	SEMEVAL	SEMEVAL	TRAIN	A:of,
3454	The man is not chopping a tree trunk with an axe	The man is chopping a tree trunk with an axe	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a man is chopping a tree trunk with an axe	a man is chopping a tree trunk with an axe	SEMEVAL	SEMEVAL	TRAIN	A:not,
3462	A man is strumming a guitar	A man is playing a guitar	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a man plays a guitar	a man plays a guitar	SEMEVAL	SEMEVAL	TRAIN	A:strumming,B:playing,
3471	The man is thinking	A man is thinking	ENTAILMENT	5	A_entails_B	B_entails_A	a man is thinking	a man is thinking	SEMEVAL	SEMEVAL	TRAIN	
3472	A man is thinking	There is no man thinking	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a man is thinking	a man is thinking	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
3481	A white cat perched on a small wooden cabinet is looking outside the window	There is no white cat perched on a small wooden cabinet looking outside the window	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a white cat perched on a small wooden cabinet is looking outside the window	a white cat perched on a small wooden cabinet is looking outside the window	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
3483	The cat perched on the table is looking out the window	The cat perched on the table is looking curiously out the window	ENTAILMENT	4.8	A_entails_B	B_entails_A	a cat, perched on a table, looks out the window	a cat, perched on a table, looks out the window	SEMEVAL	SEMEVAL	TEST	B:curiously,
3484	The cat perched on the table isn't looking out the window	The cat perched on the table is looking out the window	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a cat, perched on a table, looks out the window	a cat, perched on a table, looks out the window	SEMEVAL	SEMEVAL	TRAIN	A:isn't,B:is,
3493	The dog is licking the baby	A dog is licking a baby	ENTAILMENT	5	A_entails_B	B_entails_A	a dog is licking a baby	a dog is licking a baby	SEMEVAL	SEMEVAL	TEST	
3501	A dog is licking a baby	The dog is licking the baby	ENTAILMENT	4.8	A_entails_B	B_entails_A	a dog licks a baby	a dog is licking a baby	SEMEVAL	SEMEVAL	TRIAL	
3502	There is no dog licking a baby	A dog is licking a baby	CONTRADICTION	4.4	A_contradicts_B	B_contradicts_A	a dog licks a baby	a dog is licking a baby	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
3507	The woman is not dicing garlic	The woman is dicing garlic	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	the woman is dicing garlic	the woman is dicing garlic	SEMEVAL	SEMEVAL	TRAIN	A:not,
3510	The woman is dicing garlic	A woman is slicing garlic	ENTAILMENT	4.6	A_entails_B	B_neutral_A	the woman is dicing garlic	a woman is chopping up garlic	SEMEVAL	SEMEVAL	TRAIN	A:dicing,B:slicing,
3513	The woman is dancing	A woman is dancing	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is dancing	a woman is dancing	SEMEVAL	SEMEVAL	TEST	
3514	A woman is dancing	There is no woman dancing	CONTRADICTION	2.9	A_contradicts_B	B_contradicts_A	a woman is dancing	a woman is dancing	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
3515	The man is wildly dancing	The man is dancing	ENTAILMENT	4.7	A_entails_B	B_neutral_A	the man is dancing	the man is dancing	SEMEVAL	SEMEVAL	TEST	A:wildly,
3516	The man is not dancing	The man is dancing	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	the man is dancing	the man is dancing	SEMEVAL	SEMEVAL	TRAIN	A:not,
3522	The person is writing	A person is writing	ENTAILMENT	4.9	A_entails_B	B_entails_A	a person is writing	a person is writing	SEMEVAL	SEMEVAL	TEST	
3523	There is no person writing	A person is writing	CONTRADICTION	3.615	A_contradicts_B	B_contradicts_A	a person is writing	a person is writing	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
3525	The person is not writing with a pencil	The person is writing with a pencil	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a person is writing with a pencil	a person is writing with a pencil	SEMEVAL	SEMEVAL	TEST	A:not,
3530	The person is writing with a pencil	The person is writing	ENTAILMENT	4.8	A_entails_B	B_neutral_A	a person is writing with a pencil	a person is writing	SEMEVAL	SEMEVAL	TRAIN	A:with,A:pencil,
