pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
8412,A black dog is jumping off a dock into water,A black dog is jumping from a dock into the water,ENTAILMENT,4.9,A_entails_B,B_entails_A,a black dog jumping from a dock into water,a black lab jumps off a dock into a pond,FLICKR,FLICKR,TRAIN	[off, from]
8424,A skier in black is catching a tiny bit of air,A skier dressed in black is catching a tiny bit of air,ENTAILMENT,4.9,A_entails_B,B_entails_A,a downhill skier in black catches a tiny bit of air,a downhill skier in black catches a tiny bit of air,FLICKR,FLICKR,TRAIN	[dressed]
8435,A child is splashing in a pool for children and other kids are playing in the background,A child is splashing in a pool for children and other children are playing in the background,ENTAILMENT,4.9,A_entails_B,B_entails_A,a child is splashing in a children's pool while other children are playing in the background,a child is splashing in a children's pool while other children are playing in the background,FLICKR,FLICKR,TRAIN	[kids]
8453,A man on a motorcycle is turning around a corner,A man on a motorcycle is going around a corner,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man on a motorcycle going around a corner,a man on a motorcycle going around a corner,FLICKR,FLICKR,TRAIN	[turning, going]
8532,A light brown dog is running in the water,A light brown dog is sprinting in the water,ENTAILMENT,4.7,A_entails_B,B_entails_A,a light brown dog is running in the water,a light brown dog is running in the water,FLICKR,FLICKR,TRAIN	[running, sprinting]
8579,A tan dog which is dirty is rolling in the dirt and looking right at the camera,A dirty tan dog is rolling in the dirt and looking right at the camera,ENTAILMENT,4.7,A_entails_B,B_entails_A,a dirty tan dog rolling in the dirt and looking right at the camera,a dirty tan dog rolling in the dirt and looking right at the camera,FLICKR,FLICKR,TEST	[which]
8606,A person on a yellow bike is airborne,A cyclist on a yellow bike is airborne,ENTAILMENT,4.9,A_entails_B,B_entails_A,a cyclist on a neon yellow bike is airborne,a cyclist on a neon yellow bike is airborne,FLICKR,FLICKR,TRAIN	[person, cyclist]
8615,An old man with a grey beard is riding a bike,An old man with a beard that is grey is riding a bike,ENTAILMENT,5,A_entails_B,B_entails_A,an old man with a grey beard riding his bike,an old man with a grey beard riding his bike,FLICKR,FLICKR,TEST	[that]
8622,Five adults are sitting on stone steps,Five adults are sitting on steps made of stone,ENTAILMENT,4.9,A_entails_B,B_entails_A,five adults are sitting on stone steps,five adults are sitting on stone steps,FLICKR,FLICKR,TRAIN	[made, of]
8633,A man is rock climbing pausing and calculating the route,A man is rock climbing stopping and calculating the route,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man rock climbing pauses to calculate his route,a man rock climbing pauses to calculate his route,FLICKR,FLICKR,TRIAL	[pausing, stopping]
8640,A little girl wearing a pink shirt is playing t-ball and taking a swing,A little girl in a pink shirt is playing t-ball and taking a swing,ENTAILMENT,4.9,A_entails_B,B_entails_A,a little girl in a pink shirt takes a swing at a t-ball,a little girl in a pink shirt takes a swing at a t-ball,FLICKR,FLICKR,TEST	[wearing, in]
8660,A group of rollerbladers is lining up on the street,A group of rollerbladers is lining up on the road,ENTAILMENT,4.9,A_entails_B,B_entails_A,a group of roller bladers is lined up on the street,a group of roller bladers is lined up on the street,FLICKR,FLICKR,TRIAL	[street, road]
8687,Three children are running down hill,Three kids are running down hill,ENTAILMENT,4.8,A_entails_B,B_entails_A,three children running down hill,three children running down hill,FLICKR,FLICKR,TEST	[children, kids]
8698,The black bird with a yellow beak is standing in the green grass,A black bird with a yellow beak is standing in the green grass,ENTAILMENT,5,A_entails_B,B_entails_A,a black bird with a yellow beak standing in green grass,a black bird with a yellow beak standing in green grass,FLICKR,FLICKR,TEST	[]
8705,A shirtless man is posing with a girl who is hiking in a park,A shirtless person is posing with a girl who is hiking in a park,ENTAILMENT,4.6,A_entails_B,B_entails_A,a shirtless man poses with a girl hiking in a park,a shirtless man poses with a girl hiking in a park,FLICKR,FLICKR,TRAIN	[man, person]
8723,A group of people are standing around a sound mixing table,A group of people are standing around a sound mixing console,ENTAILMENT,4.7,A_entails_B,B_entails_A,a group of people are standing around a sound mixing table,a group of people are standing around a sound mixing table,FLICKR,FLICKR,TEST	[table, console]
8768,The young child is riding a three wheeled scooter down the sidewalk,A young child is riding a three wheeled scooter down the sidewalk,ENTAILMENT,4.9,A_entails_B,B_entails_A,a young child is riding a 3 wheeled scooter down the sidewalk,a young child is riding a 3 wheeled scooter down the sidewalk,FLICKR,FLICKR,TRAIN	[]
8795,People are clustered around a bonfire at night,People are sitting around a bonfire at night,ENTAILMENT,4.8,A_entails_B,B_entails_A,people are clustered around a bonfire at night,people are clustered around a bonfire at night,FLICKR,FLICKR,TEST	[clustered, sitting]
8815,Two dogs are running quickly through the park,Two dogs are running quickly through a park,ENTAILMENT,5,A_entails_B,B_entails_A,two dogs are running quickly through a park,two dogs are running quickly through a park,FLICKR,FLICKR,TRAIN	[]
8840,A small white dog is running in a lawn,A small white dog is running across a lawn,ENTAILMENT,4.6,A_entails_B,B_entails_A,a small white dog running across a lawn,a small white dog running across a lawn,FLICKR,FLICKR,TEST	[in, across]
8885,A woman is wearing a long black coat and a brown hat and is walking past a park with a lot of blooming trees,A woman is wearing a long black jacket and a brown hat and is walking past a park with a lot of blooming trees,ENTAILMENT,4.7,A_entails_B,B_entails_A,a woman wearing a long black jacket and a brown hat is walking beside a park with a lot of blooming trees,a woman wearing a long black jacket and a brown hat is walking beside a park with a lot of blooming trees,FLICKR,FLICKR,TEST	[coat, jacket]
8941,A boy in blue shirt is looking at his hand near a stack of blocks on table,The boy in blue shirt is looking at his hand near the stack of blocks on table,ENTAILMENT,4.9,A_entails_B,B_entails_A,boy in blue shirt looking at someone's hand near stack of blocks on table,boy in blue shirt looking at someone's hand near stack of blocks on table,FLICKR,FLICKR,TRAIN	[]
8948,A woman in a bikini is pulling a dog on a leash at the seashore,A woman in a bikini is pulling a dog on a leash at the beach,ENTAILMENT,4.6,A_entails_B,B_entails_A,a woman in a bikini pulls a dog on a leash at the beach,a woman in a bikini pulls a dog on a leash at the beach,FLICKR,FLICKR,TRAIN	[seashore, beach]
8957,A small group of people are standing and two are sitting on the couch,A small group of people are standing and two are sitting on the sofa,ENTAILMENT,4.8,A_entails_B,B_entails_A,a small group of people standing while two sit on the couch,a small group of people standing while two sit on the couch,FLICKR,FLICKR,TRAIN	[couch, sofa]
8966,The dog has its head inside a red and green gift bag,A dog has its head inside a red and green gift bag,ENTAILMENT,5,A_entails_B,B_entails_A,a dog has it's head inside a red and green gift bag,a dog has it's head inside a red and green gift bag,FLICKR,FLICKR,TRAIN	[]
8968,A red and brown dog is digging its nose inside the holiday gift bag,The red and brown dog is digging its nose inside a holiday gift bag,ENTAILMENT,5,A_entails_B,B_entails_A,the red-brown dog digs his nose to investigate a holiday gift bag,the red-brown dog digs his nose to investigate a holiday gift bag,FLICKR,FLICKR,TEST	[]
9013,A blond kid is going down a slide and throwing up his arms,A blond child is going down a slide and throwing up his arms,ENTAILMENT,4.9,A_entails_B,B_entails_A,blond child throws up her arms as she travels down slide,blond child throws up her arms as she travels down slide,FLICKR,FLICKR,TEST	[kid, child]
9022,Two dogs are playing on the beach,Two dogs are playing on a beach,ENTAILMENT,4.8,A_entails_B,B_entails_A,two dogs playing on a beach,two dogs playing on a beach,FLICKR,FLICKR,TEST	[]
9067,Two children are rolling in dirty water,Two children are rolling in muddy water,ENTAILMENT,4.9,A_entails_B,B_entails_A,two children are rolling in muddy water,two children are rolling in muddy water,FLICKR,FLICKR,TRAIN	[dirty, muddy]
9085,A large man is sitting in a military accessories shop,A large man is sitting in a military accessories store,ENTAILMENT,5,A_entails_B,B_entails_A,a large man sits in a military accessories store,a large man sits in a military accessories store,FLICKR,FLICKR,TRAIN	[shop, store]
9103,A young black child is standing on the edge of a body of water near some buckets,A young black child is waiting on the edge of a body of water near some buckets,ENTAILMENT,4.9,A_entails_B,B_entails_A,a young black child stands on the edge of a body of water near buckets,a young black child stands on the edge of a body of water near buckets,FLICKR,FLICKR,TRAIN	[standing, waiting]
9121,The woman is wearing a colorful shirt and a lot of jewelry,A woman is wearing a colorful shirt and a lot of jewelry,ENTAILMENT,5,A_entails_B,B_entails_A,a woman wears a colorful shirt and a lot of jewelry,a woman wears a colorful shirt and a lot of jewelry,FLICKR,FLICKR,TEST	[]
9132,A man in a jersey which is black is standing in a gym,A man in a black jersey is standing in a gym,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man in a black jersey is standing in gym,a man in a black jersey is standing in gym,FLICKR,FLICKR,TRIAL	[which]
9139,The snowboarder is jumping off the snow,A snowboarder is jumping off the snow,ENTAILMENT,5,A_entails_B,B_entails_A,a snowboarder jumps off the snow,a snowboarder jumps off the snow,FLICKR,FLICKR,TRAIN	[]
9159,The boy is standing next to the opening of a fountain,A boy is standing next to the opening of a fountain,ENTAILMENT,5,A_entails_B,B_entails_A,a boy next to the opening of a fountain,a boy next to the opening of a fountain,FLICKR,FLICKR,TRAIN	[]
9166,A brown and white animal is jumping on the sidewalk,A brown and white dog is jumping on the sidewalk,ENTAILMENT,4.5,A_entails_B,B_entails_A,a brown and white dog jumps on the sidewalk,a brown and white dog jumps on the sidewalk,FLICKR,FLICKR,TEST	[animal, dog]
9168,A small brown and white dog is running on the sidewalk,A little brown and white dog is running on the sidewalk,ENTAILMENT,4.9,A_entails_B,B_entails_A,little brown and white dog running on the sidewalk,little brown and white dog running on the sidewalk,FLICKR,FLICKR,TEST	[small, little]
9193,A woman in blue jeans is standing in front of a group of children beside a house made of stone,A woman in blue jeans is standing in front of a group of children beside a stone built house,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman in blue jeans is standing in front of a group of children beside a stone built house,a woman in blue jeans is standing in front of a group of children beside a stone built house,FLICKR,FLICKR,TRAIN	[made, built]
9240,The man in blue is posing for a picture next to a vehicle,The man in blue is posing for a picture next to a car,ENTAILMENT,4.8,A_entails_B,B_entails_A,the man in the blue is posing for a picture next to his car,the man in the blue is posing for a picture next to his car,FLICKR,FLICKR,TRAIN	[vehicle, car]
9249,The woman is sitting near a flower bed and is overlooking a tunnel,A woman is sitting near a flower bed and is overlooking a tunnel,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman is sitting near a flower bed overlooking a tunnel,a woman is sitting near a flower bed overlooking a tunnel,FLICKR,FLICKR,TRAIN	[]
9256,A man is wearing a clear plastic cap and a mask,A man is wearing a clear plastic cap and a face mask,ENTAILMENT,4.6,A_entails_B,B_entails_A,a man wears a clear plastic cap and face mask,a man wears a clear plastic cap and face mask,FLICKR,FLICKR,TEST	[face]
9274,Two dogs and two people are walking in the woods,Two dogs and two people are walking in a wood,ENTAILMENT,4.5,A_entails_B,B_entails_A,two dogs and two people in the woods,two dogs and two people in the woods,FLICKR,FLICKR,TRAIN	[woods, wood]
9285,A man is skiing down a hill and over a red obstacle,A man is skiing down a hill and jumping a red obstacle,ENTAILMENT,4.4,A_entails_B,B_entails_A,a man skiing down a hill and over a red obstacle,a man skiing down a hill and over a red obstacle,FLICKR,FLICKR,TRAIN	[over, jumping]
9301,A man in a red shirt is doing a trick with the skateboard,A man in a red shirt is doing a trick with a skateboard,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man in a red shirt is doing a trick with his skateboard,a man in a red shirt is doing a trick with his skateboard,FLICKR,FLICKR,TEST	[]
9303,The skateboarder is jumping in the air,A skateboarder is jumping in the air,ENTAILMENT,4.9,A_entails_B,B_entails_A,a skateboarder jumps in the air,a skateboarder jumps in the air,FLICKR,FLICKR,TRIAL	[]
9319,Three friends are making faces for the camera,Three friends are making faces for a photo,ENTAILMENT,5,A_entails_B,B_entails_A,three friends making faces for the camera,three friends making faces for the camera,FLICKR,FLICKR,TRAIN	[camera, photo]
9359,A surfer is surfing a big wave,A surfer is surfing a huge wave,ENTAILMENT,4.9,A_entails_B,B_entails_A,a surfer surfs a huge wave,a surfer surfs a huge wave,FLICKR,FLICKR,TRIAL	[big, huge]
9366,A person with a red hooded jacket and a black backpack is walking near a rocky wall,A person with a red hooded jacket and a black backpack is moving near a rocky wall,ENTAILMENT,4.7,A_entails_B,B_entails_A,a person with a red hooded jacket and a black backpack is walking near a rocky wall,a person with a red hooded jacket and a black backpack is walking near a rocky wall,FLICKR,FLICKR,TEST	[walking, moving]
9404,Two dogs on the grass are playing with a plastic toy,Two dogs on a lawn are playing with a plastic toy,ENTAILMENT,4.9,A_entails_B,B_entails_A,two dogs on a lawn play with a plastic toy in a distorted photograph,two dogs on a lawn play with a plastic toy in a distorted photograph,FLICKR,FLICKR,TEST	[grass, lawn]
9422,A dog is in the sand that is blowing in the air,A dog is in the sand that is blowing in the wind,ENTAILMENT,4.8,A_entails_B,B_entails_A,a dog and sand blowing in the wind,a dog and sand blowing in the wind,FLICKR,FLICKR,TEST	[air, wind]
9431,The black and white dog is running outdoors,A black and white dog is running outdoors,ENTAILMENT,4.8,A_entails_B,B_entails_A,the black and white dog is running outdoors,the black and white dog is running outdoors,FLICKR,FLICKR,TRAIN	[]
9440,A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man,A woman wearing a blue shirt and high heels is standing on the sidewalk next to the man,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman wearing a blue shirt and high heels stands on the sidewalk next to a man,a woman wearing a blue shirt and high heels stands on the sidewalk next to a man,FLICKR,FLICKR,TEST	[]
9447,The dog is jumping in the shade of some trees,A dog is jumping in the shade of some trees,ENTAILMENT,4.9,A_entails_B,B_entails_A,a dog jumping in the shade of trees,a dog jumping in the shade of trees,FLICKR,FLICKR,TRAIN	[]
9458,A man on a green bike is performing tricks on a dirt ramp,The man on a green bike is performing tricks on the dirt ramp,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man performs tricks on a dirt ramp on a green bike,a man performs tricks on a dirt ramp on a green bike,FLICKR,FLICKR,TEST	[]
9476,A black dog and a white dog are wrestling on the floor,A black dog and a white dog are wrestling on the ground,ENTAILMENT,4.7,A_entails_B,B_entails_A,a black dog and a white dog are wrestling on the ground,a black dog and a white dog are wrestling on the ground,FLICKR,FLICKR,TEST	[floor, ground]
9485,A cluster of four brown dogs are playing in a field of brown grass,A group of four brown dogs are playing in a field of brown grass,ENTAILMENT,4.8,A_entails_B,B_entails_A,a cluster of four brown dogs play in a field of brown grass,a cluster of four brown dogs play in a field of brown grass,FLICKR,FLICKR,TEST	[cluster, group]
9512,A woman is petting a dog near a stone trail,A woman is petting a dog near a stone path,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is petting her dog near a stone path,a woman is petting her dog near a stone path,FLICKR,FLICKR,TRAIN	[trail, path]
9539,The rider dressed in orange is driving a motorcycle on one wheel,The orange rider is driving a motorcycle on one wheel,ENTAILMENT,4.8,A_entails_B,B_entails_A,the orange rider is driving a motorcycle on one wheel,the orange rider is driving a motorcycle on one wheel,FLICKR,FLICKR,TEST	[dressed, in]
9541,A man on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,A biker on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man on a yellow sport bike does a wheelie as his friend on a black bike catches up,a man on a yellow sport bike does a wheelie as his friend on a black bike catches up,FLICKR,FLICKR,TRAIN	[man, biker]
9559,A brown dog is running in the snow,The brown dog is running in the snow,ENTAILMENT,5,A_entails_B,B_entails_A,brown dog runs in snow,brown dog runs in snow,FLICKR,FLICKR,TEST	[]
9577,A small black and white dog is carrying a stick and is swimming,A small black and white dog is biting a stick and is swimming,ENTAILMENT,4.3,A_entails_B,B_entails_A,a small black and white dog carries a stick while swimming,a small black and white dog carries a stick while swimming,FLICKR,FLICKR,TRAIN	[carrying, biting]
9584,The woman is holding the paintbrush next to the artist's easel ,The lady is holding the paintbrush next to the artist's easel ,ENTAILMENT,4.9,A_entails_B,B_entails_A,the lady holds her paintbrush next to the artist's easel,the lady holds her paintbrush next to the artist's easel,FLICKR,FLICKR,TRIAL	[woman, lady]
9586,The girl in a blue coverall is painting,The girl in the blue coverall is painting,ENTAILMENT,4.9,A_entails_B,B_entails_A,girl in blue coverall painting,girl in blue coverall painting,FLICKR,FLICKR,TEST	[]
9604,A black and white dog is jumping for a ball,The black and white dog is jumping for the ball,ENTAILMENT,4.9,A_entails_B,B_entails_A,black and white dog jumps for ball,black and white dog jumps for ball,FLICKR,FLICKR,TRAIN	[]
9624,A barefoot man in pajamas is looking toward the stars and is walking on the tennis court,A barefoot man in pajamas is looking toward the sky and is walking on the tennis court,ENTAILMENT,4.6,A_entails_B,B_entails_A,a barefoot man in his pajamas is looking toward the sky while walking on the tennis court,a barefoot man in his pajamas is looking toward the sky while walking on the tennis court,FLICKR,FLICKR,TRAIN	[stars, sky]
9634,The man is standing in the water at the base of a waterfall,A man is standing in the water at the base of a waterfall,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man standing in the water at the base of a waterfall,a man standing in the water at the base of a waterfall,FLICKR,FLICKR,TEST	[]
9662,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is escorting a horse that is pulling a carriage along a road,ENTAILMENT,4.9,A_entails_B,B_entails_A,a shirtless man escorts a horse pulling a carriage along a paved road,a shirtless man escorts a horse pulling a carriage along a paved road,FLICKR,FLICKR,TRAIN	[paved]
9669,The young girl is playing on the edge of a fountain and an older woman is watching her,A young girl is playing on the edge of a fountain and an older woman is watching her,ENTAILMENT,4.8,A_entails_B,B_entails_A,a young girl plays on the edge of a fountain while an older woman watches,a young girl plays on the edge of a fountain while an older woman watches,FLICKR,FLICKR,TRIAL	[]
9680,The girl is wearing an orange shirt and a striped tie,A girl is wearing an orange shirt and a striped tie,ENTAILMENT,4.9,A_entails_B,B_entails_A,a girl in a orange shirt and a stripe tie,a girl in a orange shirt and a stripe tie,FLICKR,FLICKR,TRAIN	[]
9698,A woman is crouching down next to a dog and is smiling at a young girl sitting on the sidewalk,A woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman crouches down next to her terrier dog to smile at a little girl sitting on the sidewalk,a woman crouches down next to her terrier dog to smile at a little girl sitting on the sidewalk,FLICKR,FLICKR,TRAIN	[young, little]
9707,A black and white dog is carrying a big stick on the green grass,A black and white dog is carrying a huge stick on the green grass,ENTAILMENT,4.7,A_entails_B,B_entails_A,a black and white dog carries a huge stick on the green grass,a black and white dog carries a huge stick on the green grass,FLICKR,FLICKR,TEST	[big, huge]
9725,A motorcycle racer is riding a red and black bike,The motorcycle racer is riding a red and black bike,ENTAILMENT,4.9,A_entails_B,B_entails_A,number 75 motorcycle racer rides his red and black bike,number 75 motorcycle racer rides his red and black bike,FLICKR,FLICKR,TEST	[]
9732,A woman is firing at target practice,A woman is shooting at target practice,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman shoots at target practice,a woman shoots at target practice,FLICKR,FLICKR,TEST	[firing, shooting]
9734,A woman is wearing ear protection and is firing a gun at an indoor shooting range,The woman is wearing ear protection and is firing a gun at an indoor shooting range,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman wearing ear protection is firing a gun at an indoor shooting range,a woman wearing ear protection is firing a gun at an indoor shooting range,FLICKR,FLICKR,TEST	[]
9743,The little boy is sticking his tongue out for the camera and another boy is looking on,A little boy is sticking his tongue out for the camera and another boy is looking on,ENTAILMENT,4.9,A_entails_B,B_entails_A,a little boy sticks his tongue out for the camera. another boy looks on,a little boy sticks his tongue out for the camera. another boy looks on,FLICKR,FLICKR,TEST	[]
9750,The large dog is walking outside and is carrying a colorful toy in its mouth,The large dog is walking outside and is holding a colorful toy in its mouth,ENTAILMENT,4.8,A_entails_B,B_entails_A,the large dog is walking outside carrying a colorful toy in its mouth,the large dog is walking outside carrying a colorful toy in its mouth,FLICKR,FLICKR,TEST	[carrying, holding]
