pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	A:sentence_A,B:sentence_B,
2045	A cat is playing with a device	A playing device is amusing a cat	NEUTRAL	4.085	A_neutral_B	B_neutral_A	A cat is playing with an antenna.	A cat is playing with an antenna.	SEMEVAL	SEMEVAL	TRAIN	A:with,B:amusing,
2056	A lady is cutting up some meat precisely	A lady is cutting up some meat	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A woman is cutting up some meat.	A woman is cutting up some meat.	SEMEVAL	SEMEVAL	TRAIN	A:precisely,
2057	A lady is cutting up some meat	There is no lady cutting up some meat	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	A woman is cutting up some meat.	A woman is cutting up some meat.	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
2065	A boy in his teens isn't talking to a girl with a webcam	A boy in his teens is talking to a girl with a webcam	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	A teenager talks to a girl over a webcam.	A teenager talks to a girl over a webcam.	SEMEVAL	SEMEVAL	TEST	A:isn't,B:is,
2078	A woman is beating two eggs in a bowl and using a whisk made of wire	One woman is beating two eggs in the bowl and using a whisk made of wire	ENTAILMENT	5	A_entails_B	B_entails_A	A woman is beating two eggs in a bowl using a wire whisk.	A woman is beating two eggs in a bowl using a wire whisk.	SEMEVAL	SEMEVAL	TRAIN	B:One,
2079	A woman is beating two eggs in a bowl and using a whisk made of wire	There is no woman beating two eggs in a bowl and using a whisk made of wire	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	A woman is beating two eggs in a bowl using a wire whisk.	A woman is beating two eggs in a bowl using a wire whisk.	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
2089	The man is denying an interview	The man is granting an interview	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	A man is giving an interview.	A man is giving an interview.	SEMEVAL	SEMEVAL	TRIAL	A:denying,B:granting,
2092	There is no white car being driven by the man	A white car is being driven by the man	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	The man is driving a white car.	The man is driving a white car.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
2101	A cord is being climbed by a man	A rope is being climbed by a man	ENTAILMENT	4.2	A_entails_B	B_neutral_A	A man is climbing a rope.	A man is climbing a rope.	SEMEVAL	SEMEVAL	TEST	A:cord,B:rope,
2102	There is no rope being climbed by a man	A rope is being climbed by a man	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	A man is climbing a rope.	A man is climbing a rope.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
2104	A man is mindlessly slicing the carrot with a machine	A man is slicing the carrot with a machine	ENTAILMENT	4.3	A_entails_B	B_neutral_A	A man is slicing a carrot by a machine.	A man is slicing a carrot by a machine.	SEMEVAL	SEMEVAL	TRAIN	A:mindlessly,
2115	The cat is licking milk from a saucer	The cat isn't licking milk from a saucer	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	A cat is licking from a saucer of milk.	A cat is licking from a saucer of milk.	SEMEVAL	SEMEVAL	TRAIN	A:is,B:isn't,
2118	There is no cat hungrily drinking milk	The cat is hungrily drinking milk	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	The cat is drinking milk.	The cat is drinking milk.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
2127	A baby is cheerfully playing with a dog	A baby is playing with a dog 	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a baby is playing with a dog	a baby is playing with a dog	SEMEVAL	SEMEVAL	TEST	A:cheerfully,
2128	There is no baby playing with a dog	A baby is playing with a dog 	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a baby is playing with a dog	a baby is playing with a dog	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
2129	A small boy is playing with a dog	The small boy is playing with the dog	ENTAILMENT	5	A_entails_B	B_entails_A	a small boy is playing with a dog	a small boy is playing with a dog	SEMEVAL	SEMEVAL	TEST	
2137	There is no woman peeling a potato	A woman is peeling a potato	CONTRADICTION	2.8	A_contradicts_B	B_contradicts_A	a woman is peeling potato	a woman is peeling potato	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
2139	The man is slicing some potatoes	The man is slicing potatoes	ENTAILMENT	5	A_entails_B	B_entails_A	a man is slicing potatoes	a man is slicing potatoes	SEMEVAL	SEMEVAL	TRAIN	
2140	The man is not slicing potatoes	The man is slicing potatoes	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a man is slicing potatoes	a man is slicing potatoes	SEMEVAL	SEMEVAL	TEST	A:not,
2149	A man is taking pictures of a lake	A man is attentively taking pictures of a lake	ENTAILMENT	4.7	A_entails_B	B_entails_A	a man is taking pictures of a lake	a man is taking pictures of a lake	SEMEVAL	SEMEVAL	TEST	B:attentively,
2163	A woman is unstitching with a machine	A woman is sewing with a machine	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a woman is sewing on a machine	a woman is sewing on a machine	SEMEVAL	SEMEVAL	TRAIN	A:unstitching,B:sewing,
2164	A woman is using a machine made for sewing	A woman is using a sewing machine	ENTAILMENT	4.8	A_entails_B	B_entails_A	a woman is using a sewing machine	a woman is using a sewing machine	SEMEVAL	SEMEVAL	TRAIN	A:made,A:for,
2165	A woman is using a sewing machine	There is no woman using a sewing machine	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	a woman is using a sewing machine	a woman is using a sewing machine	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
2168	A woman is sewing with a machine	A woman is using a sewing machine	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is using a sewing machine	a woman is sewing on a machine	SEMEVAL	SEMEVAL	TEST	A:with,B:using,
2170	A woman is using a sewing machine	A woman is sewing with a machine	ENTAILMENT	5	A_entails_B	B_entails_A	a woman is sewing on a machine	a woman is using a sewing machine	SEMEVAL	SEMEVAL	TRAIN	A:using,B:with,
2172	A woman is cracking an egg into a bowl	There is no woman cracking an egg into a bowl	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a woman is cracking an egg into a bowl	a woman is cracking an egg into a bowl	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
2174	The woman is cracking two eggs into a bowl made of glass	The woman is cracking two eggs into a glass bowl	ENTAILMENT	5	A_entails_B	B_entails_A	a woman cracks two eggs into a glass bowl	a woman cracks two eggs into a glass bowl	SEMEVAL	SEMEVAL	TEST	A:made,A:of,
2175	The woman is cracking two eggs into a glass bowl	The woman is not cracking two eggs into a glass bowl	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a woman cracks two eggs into a glass bowl	a woman cracks two eggs into a glass bowl	SEMEVAL	SEMEVAL	TRAIN	B:not,
2182	A few men are cheerfully playing cricket	A few men are playing cricket	ENTAILMENT	4.5	A_entails_B	B_neutral_A	men are playing cricket	men are playing cricket	SEMEVAL	SEMEVAL	TEST	A:cheerfully,
2183	A few men are watching cricket	A few men are playing cricket	NEUTRAL	3.6	A_neutral_B	B_neutral_A	men are playing cricket	men are playing cricket	SEMEVAL	SEMEVAL	TRAIN	A:watching,B:playing,
2184	People are playing cricket	Some people are playing cricket	ENTAILMENT	4.9	A_entails_B	B_entails_A	people are playing cricket	people are playing cricket	SEMEVAL	SEMEVAL	TRAIN	A:People,B:people,
2185	People are not playing cricket	People are playing cricket	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	people are playing cricket	people are playing cricket	SEMEVAL	SEMEVAL	TEST	A:not,
2191	A man is putting garlic on some slices of bread	A man is putting garlic on some bread slices	ENTAILMENT	5	A_entails_B	B_entails_A	a man is putting garlic on some bread slices	a man is putting garlic on some bread slices	SEMEVAL	SEMEVAL	TEST	A:of,
2194	A man is sprinkling seasoning on several sliced and buttered loaves of bread	A person is sprinkling seasoning on several sliced and buttered loaves of bread	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a man is sprinkling seasoning on several split and buttered loaves of bread	a man is sprinkling seasoning on several split and buttered loaves of bread	SEMEVAL	SEMEVAL	TEST	A:man,B:person,
2195	A man is sprinkling seasoning on several sliced and buttered loaves of bread	There is no man sprinkling seasoning on several sliced and buttered loaves of bread	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a man is sprinkling seasoning on several split and buttered loaves of bread	a man is sprinkling seasoning on several split and buttered loaves of bread	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
2207	Two kids are pushing an inflatable crocodile in a pool	Two kids are pushing past a crocodile in an inflatable pool	NEUTRAL	3.2	A_contradicts_B	B_neutral_A	two kids push an inflatable crocodile around in a pool	two kids push an inflatable crocodile around in a pool	SEMEVAL	SEMEVAL	TRAIN	B:past,
2215	Someone is falling off the horse	Someone is falling off a horse	ENTAILMENT	4.8	A_entails_B	B_entails_A	someone fell off a horse	someone fell off a horse	SEMEVAL	SEMEVAL	TRAIN	
2218	The man is abruptly knocked off of a horse	The man is being knocked off of a horse	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a man gets knocked off of a horse	a man gets knocked off of a horse	SEMEVAL	SEMEVAL	TRAIN	A:abruptly,B:being,
2219	The man is being knocked off of a horse	The man is not knocked off of a horse	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a man gets knocked off of a horse	a man gets knocked off of a horse	SEMEVAL	SEMEVAL	TEST	A:being,B:not,
2226	A woman is tapping her fingers nervously	A woman is tapping her fingers	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a woman is tapping her fingers	a woman is tapping her fingers	SEMEVAL	SEMEVAL	TRAIN	A:nervously,
2227	There is no woman tapping her fingers	A woman is tapping her fingers	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	a woman is tapping her fingers	a woman is tapping her fingers	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
2228	A woman is tapping her fingers on a desk	A woman is tapping her fingers on a table	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a woman is tapping her fingers on a table	a woman is tapping her fingers on a table	SEMEVAL	SEMEVAL	TRAIN	A:desk,B:table,
2229	A woman is tapping her fingers on a table	A woman is resting her fingers on a table	NEUTRAL	4.1	A_contradicts_B	B_neutral_A	a woman is tapping her fingers on a table	a woman is tapping her fingers on a table	SEMEVAL	SEMEVAL	TRIAL	A:tapping,B:resting,
2230	A woman is tapping her fingers on a desk	A woman is tapping her fingers	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a woman is tapping her fingers	a woman is tapping her fingers on a table	SEMEVAL	SEMEVAL	TEST	A:on,A:desk,
2234	A woman is tapping her fingers on a table	A woman is tapping her fingers	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a woman is tapping her fingers	a woman is tapping her fingers on a table	SEMEVAL	SEMEVAL	TRAIN	A:on,A:table,
2235	A dog is pushing a toddler into a rain puddle	A dog is pushing a toddler into a puddle of rain	ENTAILMENT	4.9	A_entails_B	B_entails_A	a dog pushes a toddler into a rain puddle	a dog pushes a toddler into a rain puddle	SEMEVAL	SEMEVAL	TRAIN	B:of,
2238	The dog is not knocking the boy into the water	The dog is knocking a boy into the water	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a dog knocks a boy into the water twice	a dog knocks a boy into the water twice	SEMEVAL	SEMEVAL	TRAIN	A:not,
2246	A man is hungrily eating a bowl of cereal	A man is eating a bowl of cereal	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a man is eating a bowl of cereal	a man is eating a bowl of cereal	SEMEVAL	SEMEVAL	TEST	A:hungrily,
2247	There is no man eating a bowl of cereal	A man is eating a bowl of cereal	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a man is eating a bowl of cereal	a man is eating a bowl of cereal	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
2249	The man is eating cereal	There is no man eating cereal	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	the man is eating cereal	the man is eating cereal	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
2254	A man is eating a bowl of cereal	The man is eating cereal	ENTAILMENT	4.8	A_entails_B	B_neutral_A	a man is eating a bowl of cereal	the man is eating cereal	SEMEVAL	SEMEVAL	TEST	A:bowl,A:of,
2255	A man is playing the guitar	A man is strumming the guitar	ENTAILMENT	4.6	A_entails_B	B_entails_A	a man is playing the guitar	a man is playing the guitar	SEMEVAL	SEMEVAL	TEST	A:playing,B:strumming,
2257	The man is playing the flute	The person is playing the flute	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a man is playing the flute	a man is playing the flute	SEMEVAL	SEMEVAL	TEST	A:man,B:person,
2263	The man is playing the flute	A man is playing the guitar	NEUTRAL	2.9	A_neutral_B	B_neutral_A	a man is playing the guitar	a man is playing the flute	SEMEVAL	SEMEVAL	TRAIN	A:flute,B:guitar,
2265	There is no woman adding spices to some meat	A woman is adding spices to some meat	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a woman is adding spices on a meat	a woman is adding spices on a meat	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
2266	The woman is adding sugar to the meat slowly	The woman is adding sugar to the meat	ENTAILMENT	4.55	A_entails_B	B_neutral_A	woman is adding sugar to meat	woman is adding sugar to meat	SEMEVAL	SEMEVAL	TRAIN	A:slowly,
2267	The woman is adding sugar to the meat	The woman is not adding sugar to the meat	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	woman is adding sugar to meat	woman is adding sugar to meat	SEMEVAL	SEMEVAL	TEST	B:not,
2270	A woman is adding spices to some meat	The woman is adding sugar to the meat	NEUTRAL	4.1	A_neutral_B	B_neutral_A	woman is adding sugar to meat	a woman is adding spices on a meat	SEMEVAL	SEMEVAL	TEST	A:spices,B:sugar,
2272	The woman is adding sugar to the meat	A woman is adding spices to some meat	ENTAILMENT	3.9	A_entails_B	B_neutral_A	a woman is adding spices on a meat	woman is adding sugar to meat	SEMEVAL	SEMEVAL	TRAIN	A:sugar,B:spices,
2274	A dog is biting a can	A dog is dropping a can	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a dog biting on a can	a dog biting on a can	SEMEVAL	SEMEVAL	TRAIN	A:biting,B:dropping,
2275	A dog is opening a can of food	A dog is opening a jar of food	NEUTRAL	4.3	A_neutral_B	B_neutral_A	a dog opens a can of food	a dog opens a can of food	SEMEVAL	SEMEVAL	TRAIN	A:can,B:jar,
2276	A dog is opening a can of food	A dog is closing a can of food	NEUTRAL	3	A_neutral_B	B_contradicts_A	a dog opens a can of food	a dog opens a can of food	SEMEVAL	SEMEVAL	TEST	A:opening,B:closing,
2282	A cat is playing with a watermelon	One cat is playing with a watermelon	ENTAILMENT	4.9	A_entails_B	B_entails_A	a cat is playing with a watermelon	a cat is playing with a watermelon	SEMEVAL	SEMEVAL	TRAIN	B:One,
2283	A cat is playing with a watermelon	There is no cat playing with a watermelon	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	a cat is playing with a watermelon	a cat is playing with a watermelon	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
2284	The cat is playing passionately with a watermelon	The cat is playing with a watermelon	ENTAILMENT	4.7	A_entails_B	B_neutral_A	the cat played with a watermelon	the cat played with a watermelon	SEMEVAL	SEMEVAL	TRIAL	A:passionately,
2285	The cat is playing with a watermelon	The cat isn't playing with a watermelon	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	the cat played with a watermelon	the cat played with a watermelon	SEMEVAL	SEMEVAL	TEST	A:is,B:isn't,
2286	The cat is playing passionately with a watermelon	A cat is playing with a watermelon	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a cat is playing with a watermelon	the cat played with a watermelon	SEMEVAL	SEMEVAL	TRIAL	A:passionately,
2287	A cat is playing with a watermelon	The cat isn't playing with a watermelon	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a cat is playing with a watermelon	the cat played with a watermelon	SEMEVAL	SEMEVAL	TRAIN	A:is,B:isn't,
2288	One cat is playing with a watermelon	The cat is playing with a watermelon	ENTAILMENT	5	A_entails_B	B_entails_A	the cat played with a watermelon	a cat is playing with a watermelon	SEMEVAL	SEMEVAL	TRAIN	A:One,
2289	The cat is playing with a watermelon	There is no cat playing with a watermelon	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	the cat played with a watermelon	a cat is playing with a watermelon	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
2290	A cat is playing with a watermelon	The cat is playing with a watermelon	ENTAILMENT	5	A_entails_B	B_entails_A	a cat is playing with a watermelon	the cat played with a watermelon	SEMEVAL	SEMEVAL	TEST	
2291	The boy is playing a guitar	A boy is playing a guitar	ENTAILMENT	4.8	A_entails_B	B_entails_A	a boy is playing a guitar	a boy is playing a guitar	SEMEVAL	SEMEVAL	TRAIN	
2292	There is no boy playing a guitar	A boy is playing a guitar	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a boy is playing a guitar	a boy is playing a guitar	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
2293	A teenager is playing the guitar	A kid is playing a guitar	NEUTRAL	4.3	A_neutral_B	B_neutral_A	a kid is playing a guitar	a kid is playing a guitar	SEMEVAL	SEMEVAL	TEST	A:teenager,B:kid,
2295	A teenager is playing the guitar	A boy is playing a guitar	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a boy is playing a guitar	a kid is playing a guitar	SEMEVAL	SEMEVAL	TEST	A:teenager,B:boy,
2297	The boy is playing a guitar	A kid is playing a guitar	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a boy is playing a guitar	a kid is playing a guitar	SEMEVAL	SEMEVAL	TRAIN	A:boy,B:kid,
2299	A boy is playing a guitar	A kid is playing a guitar	ENTAILMENT	4.8	A_entails_B	B_neutral_A	a boy is playing a guitar	a kid is playing a guitar	SEMEVAL	SEMEVAL	TRAIN	A:boy,B:kid,
2300	A woman is wakeboarding on a lake	One woman is wakeboarding on the lake	ENTAILMENT	4.7	A_entails_B	B_entails_A	a woman is wake boarding on a lake	a woman is wake boarding on a lake	SEMEVAL	SEMEVAL	TEST	B:One,
2302	The woman is waterskiing fearlessly	The woman is waterskiing	ENTAILMENT	4.5	A_entails_B	B_neutral_A	the woman is waterskiing	the woman is waterskiing	SEMEVAL	SEMEVAL	TRAIN	A:fearlessly,
